level_0,index,id,text,time,labels
1967,1967,553552825431883776,Breaking : Unconfirmed reports of a gunman at the Trocadero near the Eiffel Tower in #Paris . More info when available .,2015-01-09 14:04:12,1
4872,2900,553553112456499200,Hostages taken at Paris kosher supermarket . LIVE coverage : HTTPURL HTTPURL,2015-01-09 14:05:21,0
744,744,553553173743677440,Trocadero square in Paris evacuated . Policemen pointing their gun.http :/ / t.co/u6qjxNUibY via @USER,2015-01-09 14:05:35,1
2872,900,553553202197827584,Location of the #Paris #Hypercacher supermarket where a gunman has taken hostages HTTPURL HTTPURL,2015-01-09 14:05:42,0
463,463,553553244845522945,Hostage-taker at Paris grocery is suspect in fatal shooting of officer ; official confirms that shooting linked to newspaper attack - @USER,2015-01-09 14:05:52,1
125,125,553553288625672192,#BREAKING Paris hostage-taker ' knows ' one Charlie Hebdo killer : source,2015-01-09 14:06:03,1
2922,950,553553331671408641,Armed police arrest young people on a scooter as they arrive near kosher store #ParisAttacks HTTPURL HTTPURL,2015-01-09 14:06:13,0
233,233,553553724548059137,French police : Hostage-taker at Paris market linked to #CharlieHebdo attack HTTPURL HTTPURL,2015-01-09 14:07:47,1
1100,1100,553553813542797312,Trocadero square in Paris evacuated . Policemen pointing their gun.http :/ / t.co/3fCXh6Sgp8 via @USER,2015-01-09 14:08:08,1
5085,3113,553553966970044416,The president is upset about the terrorist attack in Paris . It 's taking attention away from him .,2015-01-09 14:08:44,0
2571,599,553554032745525249,. @USER gave a masterclass in dealing with people who demand an apology from Muslims for #CharlieHebdo attack HTTPURL,2015-01-09 14:09:00,0
522,522,553554351633858560,#BREAKING : Trocadero square in Paris is evacuated . Unconfirmed reports of a gunman there HTTPURL,2015-01-09 14:10:16,1
1926,1926,553554585634496512,There are reports of an armed incident at the Trocadero near the Eiffel Tower . #ParisAttacks HTTPURL HTTPURL,2015-01-09 14:11:12,1
1551,1551,553554835203956736,And now reports of a possible fourth shooting incident at Trocadero near Eiffel Tower . Trying to get confirmation .,2015-01-09 14:12:11,1
3973,2001,553555156391186432,#CharlieHebdo : Hundreds of Muslims gather outside the Grande Mosquee of Strasbourg to observe a minute of silence HTTPURL,2015-01-09 14:13:28,0
2599,627,553555207410700289,25 journalists from Charlie Hebdo took their first step toward publishing their next issue HTTPURL,2015-01-09 14:13:40,0
5329,3357,553555293645590528,Here 's the grocery store in eastern Paris where hostage crisis is unfolding HTTPURL HTTPURL,2015-01-09 14:14:01,0
4485,2513,553555389611274240,"RIP #AhmedMerabet , a Muslim police officer murdered trying to save #CharlieHebdo , who mocked his faith . #JeSuisAhmed HTTPURL",2015-01-09 14:14:24,0
3070,1098,553555432577708032,"This year in Paris mobs attacked synagogues , synagogues have repeatedly been shot at , there have been anti-semitic rapes , and now hostages .",2015-01-09 14:14:34,0
5012,3040,553555593034596352,‘ The death of faith in the West makes it harder for us to engage with Islam . ' HTTPURL ( Pic : Rex ) HTTPURL,2015-01-09 14:15:12,0
544,544,553555600911925249,French media report the Trocadero near the Eiffel Tower in #Paris has been evacuated and police have been deployed there,2015-01-09 14:15:14,1
5082,3110,553555705945288704,"Just as French society rose up and nobly said #JeSuisCharlie , it must now stand with its Jewish community and say #JeSuisJuif – I Am a Jew .",2015-01-09 14:15:39,0
5755,3783,553555848794877952,It 's horrible that Paris has to deal with all these violent attacks . What a way to start 2015 . :pouting_face:,2015-01-09 14:16:13,0
2714,742,553555948883959809,The world must know his name . #FreeRaif #RaifBadawi #JeSuisCharlie #JeSuisRaifREAD : HTTPURL RT HTTPURL,2015-01-09 14:16:37,0
1850,1850,553555979238129664,Another shooting reported at the Trocadero near the Eiffel Tower ( LIVE UPDATES ) HTTPURL,2015-01-09 14:16:44,1
1928,1928,553556060569862145,"Trocadero , it was a fasle alert ( Ministry of Interior ) Via @USER",2015-01-09 14:17:04,1
1666,1666,553556643456507904,Armed French Police At Trocadero In Paris HTTPURL,2015-01-09 14:19:23,1
2378,406,553556728651210753,DEVELOPING : Terrorists take hostages in two different #Paris locations . HTTPURL,2015-01-09 14:19:43,0
214,214,553556844665659392,"Suspect in Montrouge killing also suspected in today 's market standoff in Paris , source tells CNN affiliate BFMTV . HTTPURL",2015-01-09 14:20:11,1
510,510,553556984273072128,"UPDATE : Security alert in Trocadero near the Eiffel Tower in Paris appears to be "" false alarm "" .",2015-01-09 14:20:44,1
430,430,553557308937363458,And now the Trocadero . I have a very bad feeling about today,2015-01-09 14:22:01,1
464,464,553557753558757376,"6 people believed to be hostages at Paris market , source tells BFMTV ; Interior Ministry has n't confirmed number . HTTPURL",2015-01-09 14:23:47,1
4434,2462,553558108866637824,The world stood united to defend free expression #JeSuisCharlie . Now it must stand united to defend human life #JeSuisJuif – I Am a Jew .,2015-01-09 14:25:12,0
5200,3228,553558126147149825,People showing #JeSuisCharlie signs during demonstrations of solidarity around the world after #CharlieHebdo attacks . HTTPURL,2015-01-09 14:25:16,0
541,541,553558131369062400,Update : French interior ministry says Trocadero security scare is a false alarm . #ParisAttacks HTTPURL HTTPURL,2015-01-09 14:25:17,1
509,509,553558385048944640,The suspect in a Paris kosher supermarket siege killed two people and is holding hostages HTTPURL,2015-01-09 14:26:18,1
1324,1324,553558513210105856,Update - French interior ministry says incident which led to evacuation of Trocadero near the Eiffel Tower in Paris was a false alarm,2015-01-09 14:26:48,1
2049,77,553558611306090496,Liberal journos say do n't label these guys Muslim terrorists because this is such a rare incident . #CharlieHebdo HTTPURL,2015-01-09 14:27:12,0
5653,3681,553558824720666628,"If you tweeted #JeSuisCharlie but wo n't tweet #JeSuisJuif today , I think we can all figure out the reason . HTTPURL",2015-01-09 14:28:03,0
1711,1711,553558982476828674,"On Israeli TV , an Israeli woman speaks of her nephew , a mother with 6 month old baby , held hostage in the supermarket in Paris . #JeSuisJuif",2015-01-09 14:28:40,1
5515,3543,553559095798931456,Tensions high : French police stop scooter near scene of kosher grocery HTTPURL HTTPURL,2015-01-09 14:29:07,0
270,270,553559793940447234,Israeli news is carrying a live interview with a woman whose niece is one of the hostages in #Paris . Niece is inside with a 6 - month-old baby,2015-01-09 14:31:54,1
4892,2920,553559880599359488,→ HTTPURL Charlie Hebdo cartoons : media around the world chart different courses #CharlieHebdo 943 HTTPURL,2015-01-09 14:32:14,0
2595,623,553560219981459457,Excellent ! The new cinema and art critics #JeSuisCharlie HTTPURL,2015-01-09 14:33:35,0
4747,2775,553560429910568960,"Special forces evacuate local residents in Saint-Mande , near Porte de Vincennes in Paris . Photo @USER #AFP HTTPURL",2015-01-09 14:34:25,0
2716,744,553560480586166272,PHOTO : Police release a photo of an accomplice to man who has taken at least five people hostage in Paris market : HTTPURL,2015-01-09 14:34:37,0
3202,1230,553560488056225792,"Amazing MT @USER : #France 's most famous cartoonist , Uderzo , comes out of retirement for #CharlieHebdo . HTTPURL ”",2015-01-09 14:34:39,0
2767,795,553560769246539776,"Children among at least six people taken hostage at kosher store , reports say . #ParisAttacks HTTPURL HTTPURL",2015-01-09 14:35:46,0
3061,1089,553561169923829760,#illridewithyou and #respectformuslims and #jesuischarlie all trended worldwide . Not so much on #jesuisjuif . Jewish blood is cheap .,2015-01-09 14:37:22,0
1030,1030,553561170637238272,BREAKING : Police order all shops closed in famed Jewish neighborhood in central Paris far from attacks .,2015-01-09 14:37:22,1
431,431,553561452318322688,BREAKING UPDATE - FRANCE : Police order all shops closed in famed Jewish neighborhood in central Paris following attacks .,2015-01-09 14:38:29,1
4778,2806,553561762466115584,PHOTO : Police release this photo of a man they believe has taken at least five people hostage in a Paris market : HTTPURL,2015-01-09 14:39:43,0
4096,2124,553562348376850433,French police named two suspects in killing of policewoman in Montrouge : HTTPURL HTTPURL,2015-01-09 14:42:03,0
5333,3361,553562446456422402,A shocking number of attacks against French Muslims and mosques days after the #CharlieHebdo massacre : HTTPURL,2015-01-09 14:42:26,0
3548,1576,553562569169199104,Breaking News : 2 hostage standoffs right now in France . 1 involves #CharlieHebdo suspects . HTTPURL HTTPURL,2015-01-09 14:42:55,0
3237,1265,553562832001048576,""" Screw Your Hashtag Solidarity "" HTTPURL #CharlieHebdo #ParisShooting #Kosher #DammartinEnGoele #CharlesdeGaulle @USER",2015-01-09 14:43:58,0
4230,2258,553563356339384322,"Muslims pray for the Friday prayer next to a sign reading #JeSuisCharlie in Saint-Etienne , France . By @USER HTTPURL",2015-01-09 14:46:03,0
1388,1388,553563668169125889,French media say Paris hostage-taker demanding freedom of #CharlieHebdo suspects #ParisAttacks HTTPURL HTTPURL,2015-01-09 14:47:17,1
2095,123,553563750230683650,"Children being let out of school lockdown near Paris , as police hunt #CharlieHebdo suspects . HTTPURL HTTPURL",2015-01-09 14:47:37,0
2329,357,553563780928770048,If these fuckers in Paris did n't have hostages if AC130 them bitches .,2015-01-09 14:47:44,0
5130,3158,553563889104093184,Researcher warns a renowned terror cell in #Paris has reawoken - and to expect more attacks : HTTPURL HTTPURL,2015-01-09 14:48:10,0
358,358,553566026030272512,"Breaking : Two hostage situations in France are linked , Paris prosecutor says",2015-01-09 14:56:40,1
3859,1887,553566200098488320,A mosque in #AixLesBains burnt to the ground but it doesnt interest any media nor the gov @USER #CharlieHebdo HTTPURL,2015-01-09 14:57:21,0
4692,2720,553566279953842176,LIVE : Police close in on Charlie Hebdo suspects ; hostages taken in eastern Paris HTTPURL HTTPURL,2015-01-09 14:57:40,0
3504,1532,553566644006817792,#CharlieHebdo is a heroic bastion of free speech . It 's also racist . HTTPURL HTTPURL,2015-01-09 14:59:07,0
5798,3826,553566829273423872,Likely the best #CharlieHebdo solidarity sign yet . #JeSuisCharlie HTTPURL,2015-01-09 14:59:51,0
4574,2602,553566870750908418,Today 's @USER cartoon #CharlieHebdo HTTPURL HTTPURL,2015-01-09 15:00:01,0
504,504,553566877956734976,"France faces 2 hostage-taking attacks ; Paris kosher market attack has 5 hostages , some wounded : HTTPURL",2015-01-09 15:00:03,1
3106,1134,553567076728963073,Zuckerberg on #CharlieHebdo : Facebook will protect free speech HTTPURL HTTPURL,2015-01-09 15:00:50,0
3293,1321,553567184002502656,Every time I think I see the best #CharlieHebdo cartoon another great one comes out . #JeSuisCharlie HTTPURL,2015-01-09 15:01:16,0
5658,3686,553567716414484481,Let ´ s get serious about #CharlieHebdo and West 's double standards on freedom of speech ! HTTPURL,2015-01-09 15:03:23,0
3858,1886,553567732126736385,NEW : The #Salafi response to the #Terrorist #ParisShooting #France : “ Were they forbidding an evil ? ” Please spread.http :/ / t.co/g9QlYdXlUR,2015-01-09 15:03:26,0
2316,344,553567850301231106,unprecedented : Paris ring road empty at Porte de Vincennes 100m fr hostage taking . Armed police everywhere HTTPURL,2015-01-09 15:03:54,0
5062,3090,553568095978401793,The entire world is rallying . The terrorists plan has backfired . 🇺 🇸 🇫 🇷 🇬 🇧 🇮 🇹 #JeSuisCharlie #CharlieHedbo HTTPURL,2015-01-09 15:04:53,0
3647,1675,553569060882235392,"Special forces evacuate local residents in Saint-Mande , near Porte de Vincennes in Paris . Photo @USER #AFP HTTPURL",2015-01-09 15:08:43,0
5161,3189,553569333150896129,"Wake up , it 's real . #CharlieHebdo HTTPURL",2015-01-09 15:09:48,0
4430,2458,553569379674521600,PARIS HOSTAGE SITUATIONS : - At printing house-Holding 1 hostage-At kosher supermarket-Holding 6 hostagesStay with @USER for the latest,2015-01-09 15:09:59,0
2847,875,553569512269021184,Political cartoonists are mourning #CharlieHebdo by retaliating the only way they know how . On pen and paper . HTTPURL,2015-01-09 15:10:31,0
5245,3273,553570203678683136,"The Salafi Response To The Terrorist Attacks In Paris , France : “ Were they forbidding an evil ? ” by @USER HTTPURL",2015-01-09 15:13:16,0
2653,681,553570370192949248,Spy agencies and their advocates waste no time in using Paris attacks to push for more eg #mi5 powers and resourceshttp :/ / t.co/C37d64tTYf,2015-01-09 15:13:55,0
3480,1508,553570659805454336,"White terrorists are ' mentally ill ' , while brown terrorists are ' Islamic assassins ' . #NAACPBombing #CharlieHebdo HTTPURL",2015-01-09 15:15:04,0
5288,3316,553570681619640320,"Israeli SWAT team unit specializing in hostage situations on standby , ready to travel to Paris to assist French HTTPURL",2015-01-09 15:15:10,0
3071,1099,553570818031374336,PHOTOS : Two standoffs in Paris HTTPURL #ParisShooting #CharlieHebdo HTTPURL,2015-01-09 15:15:42,0
2277,305,553570914143854592,Armed police lead people away near the store where hostages have been taken . #ParisAttacks HTTPURL HTTPURL,2015-01-09 15:16:05,0
5306,3334,553570916907511809,"Prediction : the survivors of Charlie Hebdo put out a new issue , the cover of which big Western media will find too offensive to reprint .",2015-01-09 15:16:06,0
5576,3604,553571432475951105,A reliable source has confirmed to the BBC that Cherif and Said Kouachi were on the UK Warnings Index “ and had been for some time . ”,2015-01-09 15:18:09,0
5437,3465,553571541578174465,"Snipers , helicopters turn French town Dammartin-en-Goele into warzone . Photo : Dominique Faget #AFP HTTPURL",2015-01-09 15:18:35,0
5165,3193,553572111441465344,Prince Harry signs a book of condolence at the French Embassy in London after the attacks in #Paris HTTPURL,2015-01-09 15:20:50,0
998,998,553572740125712385,BREAKING NEWS : Market gunman threatens to kill hostages if police storm terrorist brothers . - Paris police,2015-01-09 15:23:20,1
604,604,553572754746638337,Twin hostage situations Erupt in Paris . Two victims have been killed . Our updated story : HTTPURL,2015-01-09 15:23:24,1
4615,2643,553572914923323392,Join us in hating horrible crimes and racist cartoons at the same time HTTPURL #CitizenRadio #CharlieHebdo,2015-01-09 15:24:02,0
4200,2228,553573066455134208,"Gallows humor "" Give yourselves up or our elite cartoonist will draw a caricature of the Prophet "" #CharlieHebdo HTTPURL",2015-01-09 15:24:38,0
4040,2068,553573166116012032,"Saudi Arabian condemnation of Paris terror attacks are hollow as they whip a blogger for "" insulting Islam "" . The mentality is the same",2015-01-09 15:25:02,0
940,940,553573365798416385,BREAKING : Paris police : Market gunman threatens to kill hostages if police storm terrorist brothers .,2015-01-09 15:25:49,1
